FID	IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
FAM001_SEki_MTX0060	FAM001_SEki_MTX0060	-0.1689238	0.1187009	0.05157739	-0.04002117	0.1337984	-0.001062754	-0.0008668645	0.02466021	0.007725031	0.003874834
FAM001_SEki_MTX0061	FAM001_SEki_MTX0061	-0.1694087	0.1344611	0.04744143	-0.03727418	0.04825576	0.002449359	0.0007626239	-0.01939933	-0.00677643	-0.003693457
FAM001_SEki_MTX0062	FAM001_SEki_MTX0062	-0.1598707	0.1311609	0.04042621	-0.0427628	0.02731469	0.004644023	0.0009531835	-0.01424259	-0.005618547	-0.001562003
FAM001_SEki_MTX0063	FAM001_SEki_MTX0063	-0.1692052	0.1363887	0.04478655	-0.03932838	0.05426827	0.005872113	-0.0004641379	-0.01540108	-0.004577242	-0.006382638
FAM001_SEki_MTX0064	FAM001_SEki_MTX0064	-0.1682682	0.137627	0.04343251	-0.04140586	0.04601922	0.003242783	-0.002329135	-0.02357147	-0.007763467	-0.007390083
FAM001_SEki_MTX0065	FAM001_SEki_MTX0065	-0.1714357	0.1340557	0.05825326	-0.04447284	0.07533781	0.004372805	-0.0008264651	-0.01253514	-0.005236552	-0.005752075
FAM001_SEki_MTX0066	FAM001_SEki_MTX0066	-0.081793	-0.009008262	-0.1490464	0.02986221	0.004405487	-0.00100742	-0.0005305142	-0.01020284	-0.01443055	0.06348819
FAM001_SEki_MTX0067	FAM001_SEki_MTX0067	-0.1678248	0.1325255	0.04619774	-0.04378611	0.07433426	0.004579235	-0.001753638	-0.005086532	-0.001594528	-0.0004699282
FAM001_SEki_MTX0068	FAM001_SEki_MTX0068	-0.1660511	0.1327454	0.04317866	-0.03913045	0.0547914	0.002083375	0.002479903	-0.02262019	-0.008457189	-0.007874195
FAM001_SEki_MTX0069	FAM001_SEki_MTX0069	-0.1687511	0.1382052	0.05232696	-0.04670935	0.04758274	0.003961471	-0.001039876	-0.01635754	-0.00492771	-0.006679883
FAM001_SEki_MTX0070	FAM001_SEki_MTX0070	-0.1684153	0.1361195	0.04885143	-0.04372159	0.04576704	0.0005894104	-0.0006319254	-0.01933491	-0.006967276	-0.006280605
FAM001_SEki_MTX0071	FAM001_SEki_MTX0071	-0.1681821	0.1355422	0.04485551	-0.04303109	0.05709901	0.003864219	2.417897e-05	-0.02181663	-0.01107897	-0.00661108
FAM001_SEki_MTX0072	FAM001_SEki_MTX0072	-0.1674115	0.1331102	0.0491225	-0.0448387	0.05597304	0.001836304	-0.002154424	-0.01940045	-0.005478724	-0.001848884
FAM001_SEki_MTX0073	FAM001_SEki_MTX0073	-0.1682745	0.1324822	0.04850903	-0.0414247	0.05659821	0.001224444	0.002189345	-0.01320639	-0.002516987	-0.005712081
FAM001_SEki_MTX0074	FAM001_SEki_MTX0074	-0.1672941	0.1334355	0.04620352	-0.04133442	0.0591774	-7.970769e-05	-0.00178799	-0.02064896	-0.00830066	-0.002788308
FAM001_SEki_MTX0075	FAM001_SEki_MTX0075	-0.1668546	0.1337924	0.04269326	-0.04269811	0.05204482	0.003174696	-0.001320291	-0.01971778	-0.006450135	-0.00379733
FAM001_SEki_MTX0076	FAM001_SEki_MTX0076	-0.165996	0.1421371	0.04382051	-0.04330963	0.03852859	0.006248549	0.0007421331	-0.01968608	-0.01052984	-0.005722517
FAM001_SEki_MTX0077	FAM001_SEki_MTX0077	-0.1659101	0.1351205	0.04690813	-0.04050266	0.06434734	0.002647278	-0.002553971	-0.01267679	-0.004856807	-0.001917418
FAM001_SEki_MTX0078	FAM001_SEki_MTX0078	-0.16968	0.1326762	0.0481857	-0.03887485	0.06282099	0.004241445	-0.0005832057	-0.01152862	-0.003695898	-0.003855589
FAM001_SEki_MTX0079	FAM001_SEki_MTX0079	-0.1532634	0.1296178	0.03332566	-0.04566321	0.01417195	0.001050299	0.0002121893	-0.009698252	-0.003202866	-0.0008090292
FAM001_SEki_MTX0080	FAM001_SEki_MTX0080	-0.1672573	0.1301018	0.04440812	-0.04706201	0.05344291	0.00565975	0.003236673	-0.02253088	-0.008968187	-0.003326025
FAM001_SEki_MTX0081	FAM001_SEki_MTX0081	-0.1653249	0.1427001	0.04514037	-0.04316218	0.02514673	0.006641102	0.0007290104	-0.02499032	-0.01140288	-0.008847201
FAM001_SEki_MTX0082	FAM001_SEki_MTX0082	-0.1685956	0.1368778	0.05194387	-0.04593625	0.05613182	0.002061012	0.0005972006	-0.0162858	-0.007485285	-0.007293741
FAM001_SEki_MTX0083	FAM001_SEki_MTX0083	-0.1672369	0.1407232	0.051316	-0.04477499	0.04749582	0.005656716	-0.0006807601	-0.02109992	-0.00830356	-0.006220674
FAM001_SEki_MTX0084	FAM001_SEki_MTX0084	-0.1635187	0.1339963	0.04143227	-0.04238839	0.02687186	0.004250344	-0.0004980615	-0.02098033	-0.00761324	-0.005485993
FAM001_SEki_MTX0085	FAM001_SEki_MTX0085	-0.1685578	0.1378903	0.04818839	-0.04614075	0.05379508	0.002973038	0.0005017972	-0.01382669	-0.009450681	-0.005932546
FAM001_SEki_MTX0086	FAM001_SEki_MTX0086	-0.1661312	0.1392359	0.05051281	-0.04330901	0.03929717	0.006526529	0.0007397575	-0.02392939	-0.007978898	-0.007225089
FAM001_SEki_MTX0087	FAM001_SEki_MTX0087	-0.1708474	0.1374168	0.05050276	-0.04618871	0.05116637	0.0007920025	0.001944403	-0.01881597	-0.00804422	-0.007252184
FAM001_SEki_MTX0088	FAM001_SEki_MTX0088	-0.1706308	0.1367995	0.04848959	-0.04329503	0.05044581	0.002254117	-0.0003683605	-0.01811642	-0.009539405	-0.00607398
FAM001_SEki_MTX0089	FAM001_SEki_MTX0089	-0.1667089	0.1374443	0.04962115	-0.04378513	0.04950661	0.005806083	-0.0001768421	-0.02063525	-0.008087881	-0.003824011
FAM001_SEki_MTX0090	FAM001_SEki_MTX0090	-0.1678526	0.136073	0.04615898	-0.04554648	0.04576202	0.002803606	-0.00183817	-0.01760039	-0.007744348	-0.006346783
FAM001_SEki_MTX0091	FAM001_SEki_MTX0091	-0.1727462	0.1233227	0.05796111	-0.04290488	0.1481352	0.003805892	0.001697021	0.03897174	0.01464364	0.006862249
FAM001_SEki_MTX0092	FAM001_SEki_MTX0092	-0.1663692	0.1422983	0.04891083	-0.04587313	0.05712331	0.004006633	0.001076496	-0.01601099	-0.007876101	-0.004917563
FAM001_SEki_MTX0093	FAM001_SEki_MTX0093	-0.1687563	0.1322161	0.05057088	-0.04325645	0.05763328	0.001387362	-0.002619358	-0.01902612	-0.007605288	-0.001761523
FAM001_SEki_MTX0094	FAM001_SEki_MTX0094	-0.1683215	0.1184727	0.05744506	-0.04340949	0.1294267	0.001083012	0.001448849	0.02969174	0.0138301	0.004855602
FAM001_SEki_MTX0095	FAM001_SEki_MTX0095	-0.1653021	0.1368994	0.04671745	-0.0433961	0.04431748	0.0009357194	0.0001853486	-0.01854132	-0.004516963	-0.003696489
FAM001_SEki_MTX0096	FAM001_SEki_MTX0096	-0.1698401	0.1382795	0.05362611	-0.04429107	0.04829035	0.003155696	-0.001298176	-0.01750459	-0.008355553	-0.005915498
FAM001_SEki_MTX0097	FAM001_SEki_MTX0097	-0.1705984	0.1360586	0.04691355	-0.04273029	0.06270366	-0.001451027	-0.001153555	-0.01608971	-0.008987282	-0.002241104
FAM001_SEki_MTX0098	FAM001_SEki_MTX0098	-0.1676898	0.1315747	0.05621895	-0.04510438	0.06912263	0.003075797	0.002243149	-0.0005889305	-0.002597458	-0.0008255744
FAM001_SEki_MTX0099	FAM001_SEki_MTX0099	-0.1718207	0.1357166	0.05342816	-0.04207804	0.05493186	0.002122327	-0.001900243	-0.01501602	-0.005115861	-0.004818081
FAM001_SEki_MTX0101	FAM001_SEki_MTX0101	0.2205043	0.06376736	0.007944283	-0.007990637	0.001642685	-0.0003814145	0.04032963	0.003534622	-0.006229367	-0.001543956
FAM001_SEki_MTX0102	FAM001_SEki_MTX0102	-0.1651477	0.1383975	0.04716552	-0.0393687	0.03492909	0.001828381	0.00268137	-0.02516335	-0.01186729	-0.004447793
FAM001_SEki_MTX0103	FAM001_SEki_MTX0103	-0.1670698	0.1381952	0.05265829	-0.04167559	0.05618796	0.005064929	-0.000468851	-0.01126125	-0.00510313	-0.003819607
FAM001_SEki_MTX0104	FAM001_SEki_MTX0104	-0.1673161	0.134466	0.04816501	-0.04808493	0.05291761	0.003626516	0.0004395783	-0.01589962	-0.009025581	-0.008816307
FAM001_SEki_MTX0105	FAM001_SEki_MTX0105	-0.166635	0.1378829	0.04904817	-0.04641514	0.05253503	-0.0003050459	-0.002318289	-0.01847193	-0.007402018	-0.005353402
FAM001_SEki_MTX0106	FAM001_SEki_MTX0106	-0.1693833	0.1453951	0.04575591	-0.04014409	0.03845864	0.00308334	-3.974286e-06	-0.02461306	-0.009486104	-0.00407065
FAM001_SEki_MTX0107	FAM001_SEki_MTX0107	-0.1678309	0.1401087	0.04778791	-0.04359491	0.0491154	0.007351895	-0.0001167678	-0.02124703	-0.004475749	-0.007117087
FAM001_SEki_MTX0108	FAM001_SEki_MTX0108	-0.1744923	0.1399659	0.05386464	-0.04819392	0.09013806	0.006609686	0.0008119642	0.002923598	-0.001399261	0.001074315
FAM001_SEki_MTX0109	FAM001_SEki_MTX0109	-0.1686491	0.1377117	0.0468314	-0.04360153	0.06568627	0.0006052872	0.0003390848	-0.01088101	-0.003575627	-0.0002466808
FAM001_SEki_MTX0110	FAM001_SEki_MTX0110	-0.09903931	0.01275634	0.07419377	0.1042897	-0.008951214	0.00134366	-0.001095021	-0.002701868	-0.0003437732	-0.001016358
FAM001_SEki_MTX0111	FAM001_SEki_MTX0111	-0.1682757	0.1363713	0.04807123	-0.04317604	0.04238857	0.004491926	0.001576647	-0.02057127	-0.007108261	-0.006760277
FAM001_SEki_MTX0112	FAM001_SEki_MTX0112	-0.1645426	0.1326654	0.0452562	-0.04171728	0.05120508	-0.000423642	-0.001850459	-0.01524431	-0.008746698	-0.0008139399
FAM001_SEki_MTX0113	FAM001_SEki_MTX0113	-0.1687043	0.1345063	0.04486874	-0.03741697	0.05070072	0.0002048544	0.002476106	-0.01915188	-0.008680941	-0.003951519
FAM001_SEki_MTX0114	FAM001_SEki_MTX0114	-0.1530045	0.1269114	0.0377107	-0.03871372	0.01533437	0.00298487	0.0003219537	-0.002384956	-0.001576268	0.002868187
FAM001_SEki_MTX0115	FAM001_SEki_MTX0115	-0.1677286	0.14333	0.04645817	-0.04313785	0.04680688	0.006852729	-0.001806807	-0.0276454	-0.012655	-0.007242757
FAM001_SEki_MTX0116	FAM001_SEki_MTX0116	-0.1666228	0.14031	0.05098545	-0.04316939	0.06364838	0.007618796	-0.0004703189	-0.01307573	-0.006442466	-0.005093215
FAM001_SEki_MTX0117	FAM001_SEki_MTX0117	-0.166098	0.1372351	0.04500628	-0.04606399	0.04748639	0.002102573	-0.001114731	-0.0277594	-0.01092742	-0.009162857
FAM001_SEki_MTX0118	FAM001_SEki_MTX0118	-0.1676975	0.1376849	0.04701771	-0.04982541	0.05339761	0.005952295	-0.002070572	-0.02150805	-0.01138833	-0.003600833
FAM001_SEki_MTX0119	FAM001_SEki_MTX0119	-0.168638	0.1365936	0.04751209	-0.04394447	0.04413499	0.003639382	-0.003357682	-0.01892702	-0.008432479	-0.009143795
FAM001_SEki_MTX0120	FAM001_SEki_MTX0120	-0.1683928	0.1343925	0.04929953	-0.04557758	0.05883824	0.004127327	-0.0004457248	-0.01785832	-0.007364352	-0.0100008
FAM001_SEki_MTX0121	FAM001_SEki_MTX0121	-0.1670881	0.1360532	0.04451634	-0.03948763	0.05055097	0.004148588	0.0005019547	-0.02033084	-0.01037114	-0.003393141
FAM001_SEki_MTX0122	FAM001_SEki_MTX0122	-0.1664767	0.1389124	0.04729533	-0.04836273	0.04456213	0.002579623	-0.0005366001	-0.02396659	-0.01038399	-0.005193369
FAM001_SEki_MTX0123	FAM001_SEki_MTX0123	-0.1705802	0.1181907	0.05070262	-0.03469327	0.1443784	0.003448159	0.0007702887	0.03103072	0.01149057	0.00620408
FAM001_SEki_MTX0124	FAM001_SEki_MTX0124	-0.1653303	0.1346531	0.050345	-0.04512918	0.04618794	0.004227454	-0.0008634089	-0.02120237	-0.01029826	-0.005807977
FAM001_SEki_MTX0125	FAM001_SEki_MTX0125	-0.1696938	0.1360768	0.04687121	-0.04402668	0.0506068	0.000952884	0.001502942	-0.02138257	-0.009879137	-0.003360001
FAM001_SEki_MTX0126	FAM001_SEki_MTX0126	-0.1703715	0.1172942	0.05874869	-0.04382135	0.1356528	-0.001591545	0.001032989	0.0231803	0.008971089	0.00339703
FAM001_SEki_MTX0127	FAM001_SEki_MTX0127	-0.167173	0.1344207	0.04678079	-0.04450674	0.0607086	0.005555759	0.0003246947	-0.02134968	-0.00910897	-0.005379215
FAM001_SEki_MTX0128	FAM001_SEki_MTX0128	-0.1690619	0.1391774	0.04645311	-0.04139186	0.04442754	0.0007729492	-0.0008896483	-0.02296811	-0.009109963	-0.003073594
FAM001_SEki_MTX0129	FAM001_SEki_MTX0129	-0.1664914	0.1338881	0.04881146	-0.04645948	0.04016817	0.004253741	0.001499072	-0.01971007	-0.007743852	-0.007914349
FAM001_SEki_MTX0130	FAM001_SEki_MTX0130	-0.1662068	0.1319536	0.04857419	-0.03756511	0.05322438	0.004214384	0.002141507	-0.02058524	-0.009124248	-0.006125334
FAM001_SEki_MTX0131	FAM001_SEki_MTX0131	-0.1680106	0.14358	0.04596032	-0.04734566	0.04581377	0.005709661	-0.002996929	-0.02331314	-0.008100708	-0.008615611
FAM001_SEki_MTX0132	FAM001_SEki_MTX0132	-0.1712338	0.134724	0.0477845	-0.04547912	0.05971072	0.004278609	0.0002703272	-0.02114065	-0.008041892	-0.002736101
FAM001_SEki_MTX0133	FAM001_SEki_MTX0133	-0.1697784	0.1422656	0.04771703	-0.0444603	0.04656894	0.0009390332	0.001927976	-0.01984549	-0.0108308	-0.0008108079
FAM001_SEki_MTX0134	FAM001_SEki_MTX0134	-0.1590833	0.09155898	0.04993086	-0.03388144	0.09767887	-0.001517294	-0.0007019489	0.01389464	0.003610583	-0.0009014185
FAM001_SEki_MTX0135	FAM001_SEki_MTX0135	-0.1742586	0.1194962	0.05961822	-0.03995979	0.1346932	0.0007092587	0.002850745	0.02716195	0.01157411	0.005571142
FAM001_SEki_MTX0136	FAM001_SEki_MTX0136	-0.1685711	0.1415078	0.04825079	-0.04319111	0.05014469	0.001855207	-0.0005708033	-0.02040684	-0.008413439	-0.005478979
FAM001_SEki_MTX0137	FAM001_SEki_MTX0137	-0.1681159	0.13468	0.04484883	-0.04332896	0.04163364	-0.0004642659	-0.001204414	-0.0199085	-0.006418276	-0.00907104
FAM001_SEki_MTX0138	FAM001_SEki_MTX0138	-0.1684617	0.1449584	0.05099343	-0.04563067	0.03799515	0.004610241	-0.0008649397	-0.02179025	-0.007296837	-0.005589131
FAM001_SEki_MTX0139	FAM001_SEki_MTX0139	-0.161614	0.1381966	0.04620998	-0.04561346	0.03695264	0.0002258029	0.001243219	-0.0118982	-0.007715153	-0.002350362
FAM001_SEki_MTX0141	FAM001_SEki_MTX0141	-0.1655396	0.1382341	0.04640382	-0.0399299	0.04269544	0.004428735	-0.0006043534	-0.02207916	-0.009207623	-0.009910401
FAM001_SEki_MTX0142	FAM001_SEki_MTX0142	-0.1690042	0.1373201	0.05109356	-0.04448124	0.05736187	0.004177467	0.001578057	-0.01378641	-0.005506878	-0.00304057
FAM001_SEki_MTX0143	FAM001_SEki_MTX0143	-0.167654	0.1398946	0.05043836	-0.04622222	0.04826476	0.003171809	-0.001375217	-0.01375132	-0.005301128	-0.004763743
FAM001_SEki_MTX0144	FAM001_SEki_MTX0144	-0.1620973	0.1376322	0.04642514	-0.04338962	0.0390302	0.006160768	0.002000728	-0.02643716	-0.01130592	-0.007379516
FAM001_SEki_MTX0145	FAM001_SEki_MTX0145	-0.1710073	0.142217	0.05227292	-0.04069981	0.03550365	0.001900454	-0.0001383649	-0.03265361	-0.01090319	-0.009643889
FAM001_SEki_MTX0146	FAM001_SEki_MTX0146	-0.1700045	0.1403285	0.04601099	-0.0464592	0.04966652	0.006045181	-0.003207088	-0.02336664	-0.01198061	-0.006166158
FAM001_SEki_MTX0147	FAM001_SEki_MTX0147	-0.1678675	0.1376882	0.04648806	-0.04608194	0.04106759	0.004099801	-0.001809073	-0.02203642	-0.01328468	-0.004503359
FAM001_SEki_MTX0148	FAM001_SEki_MTX0148	-0.1678617	0.1354101	0.04635665	-0.04353725	0.05140822	0.001311253	0.0002603866	-0.01932209	-0.007887762	-0.008684047
FAM001_SEki_MTX0149	FAM001_SEki_MTX0149	-0.07731606	0.03388385	0.06983014	0.08406321	-0.01200859	0.001867067	-0.001703908	0.002677241	0.001762707	-0.001239826
FAM001_SEki_MTX0150	FAM001_SEki_MTX0150	-0.1691425	0.1361334	0.04879916	-0.04429314	0.03957109	0.00403495	0.001977847	-0.02555051	-0.008071057	-0.005833143
FAM001_SEki_MTX0151	FAM001_SEki_MTX0151	-0.1624974	0.1349352	0.04939706	-0.04335184	0.05324996	0.005200813	-0.0003754242	-0.01932704	-0.007782768	-0.007650852
FAM001_SEki_MTX0152	FAM001_SEki_MTX0152	-0.174962	0.1318051	0.05388575	-0.0407826	0.1262212	0.001519608	-0.001944825	0.01795965	0.00517624	0.009083891
FAM001_SEki_MTX0153	FAM001_SEki_MTX0153	-0.1737811	0.1377909	0.05370264	-0.04774927	0.05360885	0.004243718	0.0001782213	-0.02353338	-0.01130759	-0.00338633
FAM001_SEki_MTX0154	FAM001_SEki_MTX0154	-0.1674745	0.1392757	0.04391628	-0.04344686	0.03084483	0.001911993	3.998636e-05	-0.02370281	-0.009148635	-0.007115662
FAM001_SEki_MTX0155	FAM001_SEki_MTX0155	-0.1689402	0.1365199	0.04864087	-0.0432152	0.05075551	0.003018492	0.001693965	-0.01746805	-0.009309387	-0.007147876
FAM001_SEki_MTX0156	FAM001_SEki_MTX0156	-0.1696089	0.1281032	0.0508961	-0.04120215	0.09986161	0.00097506	0.000592221	0.01006339	0.004249425	0.002154845
FAM001_SEki_MTX0157	FAM001_SEki_MTX0157	-0.1691122	0.1369511	0.04471009	-0.04174923	0.05338018	0.003241272	-0.002531161	-0.01826162	-0.00956572	-0.004327095
FAM001_SEki_MTX0158	FAM001_SEki_MTX0158	-0.1704645	0.1389716	0.04897985	-0.04548465	0.05590651	0.003629425	0.001490001	-0.02087843	-0.004853984	-0.00768408
FAM001_SEki_MTX0159	FAM001_SEki_MTX0159	-0.1674572	0.1356615	0.04723158	-0.04173597	0.05525396	0.004671918	0.0001963798	-0.02406182	-0.01239275	-0.008263989
FAM001_SEki_MTX0160	FAM001_SEki_MTX0160	-0.1720444	0.1278397	0.04825407	-0.04758256	0.0830146	0.003758965	-0.0006804882	0.003363131	0.0009838158	0.002451015
FAM001_SEki_MTX0161	FAM001_SEki_MTX0161	-0.1747123	0.1392288	0.05319596	-0.04529395	0.09801041	0.004281978	-0.0004726756	0.007823993	0.00113555	-0.004072403
FAM001_SEki_MTX0163	FAM001_SEki_MTX0163	-0.1689473	0.1277945	0.05437711	-0.04345882	0.109172	0.002071805	0.001202735	0.01426215	0.004037964	-0.000557535
FAM001_SEki_MTX0164	FAM001_SEki_MTX0164	-0.1676996	0.1379472	0.04869413	-0.04197411	0.04231351	0.004855605	-0.0002126766	-0.01693133	-0.009344531	-0.004135659
FAM001_SEki_MTX0165	FAM001_SEki_MTX0165	-0.1689283	0.1305431	0.04717553	-0.03896422	0.05770886	0.004140907	-0.001469702	-0.01872323	-0.008136882	-0.004228003
FAM001_SEki_MTX0166	FAM001_SEki_MTX0166	-0.1603424	0.129957	0.04015664	-0.03657267	0.03959645	0.001398829	-0.001199356	-0.01118104	-0.007010312	-0.004054669
FAM001_SEki_MTX0167	FAM001_SEki_MTX0167	-0.1663347	0.1397287	0.04766577	-0.045417	0.03928837	0.006821808	-0.002531366	-0.02701097	-0.011048	-0.00744942
FAM001_SEki_MTX0168	FAM001_SEki_MTX0168	-0.1708762	0.13949	0.05135039	-0.0489541	0.05648662	0.006646755	0.00197239	-0.01523168	-0.006838355	-0.005947342
FAM001_SEki_MTX0169	FAM001_SEki_MTX0169	-0.1650953	0.1289821	0.04870491	-0.04135139	0.05786389	0.002446344	0.0009746244	-0.01928925	-0.008680016	-0.002426458
FAM001_SEki_MTX0170	FAM001_SEki_MTX0170	-0.1677274	0.1357109	0.05062279	-0.04337791	0.04930796	0.003565314	0.0001742311	-0.02018087	-0.005408872	-0.003579127
FAM001_SEki_MTX0171	FAM001_SEki_MTX0171	-0.1699045	0.1356595	0.04791269	-0.04285332	0.05380803	0.00490662	-0.001216029	-0.01873547	-0.00707141	-0.004997202
FAM001_SEki_MTX0172	FAM001_SEki_MTX0172	-0.1728733	0.1308908	0.04834773	-0.0454685	0.1019362	0.003184595	0.002735084	0.007047113	0.0007859322	-0.0005892303
FAM001_SEki_MTX0173	FAM001_SEki_MTX0173	-0.1647519	0.1341952	0.04560349	-0.04550313	0.04402161	0.002819842	-0.002277696	-0.01966506	-0.009040621	-0.008913824
FAM001_SEki_MTX0174	FAM001_SEki_MTX0174	-0.1656796	0.1358969	0.04444831	-0.04100649	0.05476534	0.0009811625	0.00264529	-0.02607556	-0.01083283	-0.004736385
FAM001_SEki_MTX0175	FAM001_SEki_MTX0175	-0.168374	0.1332821	0.04846101	-0.04275826	0.05274344	0.0004898069	0.001699928	-0.01768209	-0.006033106	-0.001211127
FAM001_SEki_MTX0176	FAM001_SEki_MTX0176	-0.1676793	0.1333097	0.05241963	-0.04521464	0.04352134	0.003923381	0.0006221703	-0.02331172	-0.007779041	-0.004315008
FAM001_SEki_MTX0177	FAM001_SEki_MTX0177	-0.1694869	0.1370665	0.05169894	-0.04611542	0.06634667	0.001139018	0.0007204399	-0.0117234	-0.004402345	-0.00204213
FAM001_SEki_MTX0178	FAM001_SEki_MTX0178	-0.1648137	0.1333891	0.05037293	-0.04277554	0.06070323	0.003293713	-0.001922327	-0.01218866	-0.003448606	-0.005426965
FAM001_SEki_MTX0179	FAM001_SEki_MTX0179	-0.1723184	0.1243093	0.05267502	-0.04149879	0.1217531	0.0008024603	-0.0008638723	0.01930869	0.006947285	0.004516601
FAM001_SEki_MTX0180	FAM001_SEki_MTX0180	-0.169527	0.1397844	0.04419627	-0.04020704	0.04775656	0.0009986324	0.0004810914	-0.0246206	-0.01187579	-0.007010127
FAM001_SEki_MTX0182	FAM001_SEki_MTX0182	-0.1484566	0.1207469	0.0310699	-0.04283544	-0.01057322	-0.0050838	-0.002498641	0.00421645	0.001637772	0.001273506
FAM001_SEki_MTX0183	FAM001_SEki_MTX0183	-0.1665345	0.1400222	0.04968511	-0.04420796	0.04568024	0.00478173	0.0003757746	-0.01989234	-0.009850179	-0.001275637
FAM001_SEki_MTX0184	FAM001_SEki_MTX0184	-0.104943	0.0240578	0.07514427	0.09865447	-0.01267105	0.002895251	0.0003800644	-0.00019327	0.0004014889	-0.00320638
FAM001_SEki_MTX0185	FAM001_SEki_MTX0185	-0.166561	0.1357421	0.04779523	-0.04328512	0.05106967	0.002243814	-0.001798697	-0.01946541	-0.008114099	-0.002667684
FAM001_SEki_MTX0186	FAM001_SEki_MTX0186	-0.1698856	0.135875	0.05241904	-0.0451348	0.05770397	0.000153606	-0.001607088	-0.01790676	-0.008055115	-0.007142044
FAM001_SEki_MTX0187	FAM001_SEki_MTX0187	-0.1673982	0.1377549	0.04587612	-0.04677096	0.03985424	0.004248637	0.001472287	-0.01769749	-0.007462052	-0.006344657
FAM001_SEki_MTX0188	FAM001_SEki_MTX0188	-0.1690272	0.1383576	0.04831286	-0.04354893	0.04959537	0.003552625	0.0001590909	-0.02548992	-0.009841117	-0.005013801
FAM001_SEki_MTX0189	FAM001_SEki_MTX0189	-0.1690579	0.1367247	0.05024306	-0.04795719	0.05075752	0.001859771	0.0003857931	-0.02051238	-0.01069014	0.001181829
FAM001_SEki_MTX0190	FAM001_SEki_MTX0190	-0.06756614	-0.09700671	0.1213809	0.2658895	0.01635864	0.008449901	0.001839828	-0.009999844	-0.005015979	-0.00403201
FAM001_SEki_MTX0191	FAM001_SEki_MTX0191	-0.1693485	0.1331404	0.04967368	-0.04430616	0.05524975	0.001492197	0.0009416572	-0.02173196	-0.0104949	-0.006824275
FAM001_SEki_MTX0192	FAM001_SEki_MTX0192	-0.1678332	0.1335443	0.04922541	-0.04069729	0.04874559	0.006952428	0.001111802	-0.02141774	-0.00605346	-0.006220555
FAM001_SEki_MTX0193	FAM001_SEki_MTX0193	-0.1641154	0.1359468	0.04553379	-0.03825922	0.03938311	0.003123811	-0.001572692	-0.02259173	-0.007369603	-0.00600295
FAM001_SEki_MTX0194	FAM001_SEki_MTX0194	-0.1361206	0.09861782	0.01683861	-0.03074553	0.04415064	-0.003170436	0.002451167	0.01812445	0.006636306	0.006746104
FAM001_SEki_MTX0195	FAM001_SEki_MTX0195	-0.168434	0.1344847	0.05095728	-0.04268875	0.05498543	0.005923894	0.0009895419	-0.02183021	-0.008746289	-0.006888762
FAM001_SEki_MTX0196	FAM001_SEki_MTX0196	-0.1709618	0.1351855	0.04663844	-0.04465818	0.05204527	0.003820543	-0.001089029	-0.02003873	-0.006404032	-0.009029549
FAM001_SEki_MTX0197	FAM001_SEki_MTX0197	-0.1687607	0.1343353	0.04602111	-0.04407745	0.05137293	0.0006665525	-0.0003390872	-0.01829976	-0.007436126	-0.008533831
FAM001_SEki_MTX0198	FAM001_SEki_MTX0198	-0.1696793	0.1424716	0.05479973	-0.04542123	0.04583564	0.002927192	2.63811e-05	-0.01868363	-0.008853504	-0.007701449
FAM001_SEki_MTX0199	FAM001_SEki_MTX0199	-0.1668752	0.1322679	0.04987275	-0.04560082	0.05084198	0.003525042	0.001678073	-0.01748243	-0.00662183	-0.003631504
FAM001_SEki_MTX0200	FAM001_SEki_MTX0200	-0.1669375	0.1438602	0.05163949	-0.05096108	0.02660313	0.0008008933	-0.0008321547	-0.01461862	-0.006093105	-0.0008967791
FAM001_SEki_MTX0201	FAM001_SEki_MTX0201	-0.1694572	0.1307757	0.05218625	-0.04210653	0.08661356	0.003121421	0.0009933803	0.0006122159	-0.002781263	0.001431455
FAM001_SEki_MTX0202	FAM001_SEki_MTX0202	-0.1677063	0.1358044	0.04416718	-0.04272524	0.03888184	0.006294758	0.0001722226	-0.02267549	-0.00795503	-0.004382906
FAM001_SEki_MTX0203	FAM001_SEki_MTX0203	-0.164627	0.1381087	0.04297079	-0.04067079	0.0307816	0.00248638	0.0004526602	-0.01922691	-0.007096728	-0.003930095
FAM001_SEki_MTX0205	FAM001_SEki_MTX0205	-0.1696475	0.1418254	0.05045793	-0.04363694	0.0465075	0.002862818	0.001249124	-0.01871404	-0.008970893	-0.004011826
FAM001_SEki_MTX0206	FAM001_SEki_MTX0206	-0.168915	0.1334435	0.04880179	-0.04467022	0.05455209	0.003696908	-0.003266742	-0.00969394	-0.006779609	-0.002109271
FAM001_SEki_MTX0208	FAM001_SEki_MTX0208	-0.08880263	0.0856606	-0.02006252	-0.02326655	-0.05684127	-0.004585019	0.005476435	0.02000516	0.003299683	0.008631358
FAM001_SEki_MTX0209	FAM001_SEki_MTX0209	-0.1680366	0.1384544	0.0455138	-0.0408267	0.0388812	0.004886118	0.001051526	-0.02633303	-0.01070422	-0.007645973
FAM001_SEki_MTX0210	FAM001_SEki_MTX0210	-0.16285	0.1330102	0.04217347	-0.04520376	0.03448959	0.002726201	0.0009802458	-0.01864973	-0.008687383	-0.001934477
