FID	IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
2202_492	2202_492	0.02141978	0.2235061	0.007698964	-0.02429788	-0.01574164	-0.01241424	0.01522189	0.03005859	-0.007998189	-0.008859273
2203_300	2203_300	0.02802726	0.2349051	0.006909784	-0.02352873	-0.01259292	-0.01217039	0.02582789	0.03406054	-0.007769424	-0.01741097
2204_12	2204_12	0.024442	0.2304764	0.004779449	-0.02851844	-0.01060816	-0.009827333	0.0192277	0.0371058	-0.005298395	-0.01063681
2205_108	2205_108	0.02548681	0.2313109	0.008103978	-0.0294499	-0.007360118	-0.01583228	0.02454878	0.03267446	-0.007966305	-0.009357654
2206_204	2206_204	0.02577611	0.229525	0.008276149	-0.02840675	-0.009627398	-0.0117348	0.01569266	0.0338556	-0.006823788	-0.01074417
2207_215298660	2207_215298660	0.02102707	0.2296545	0.007640668	-0.02713681	-0.009755332	-0.01035314	0.02239838	0.03477347	-0.003511789	-0.01209436
2208_215299490	2208_215299490	0.02743362	0.2308918	0.01025472	-0.02561728	-0.0138423	-0.01458201	0.01899155	0.02848957	-0.004672051	-0.009199563
2209_215298160	2209_215298160	0.02464579	0.2380413	0.004867135	-0.02805356	-0.00939393	-0.01492195	0.02355932	0.03190621	-0.006265736	-0.01035664
2210_215288380	2210_215288380	0.02609403	0.2355414	0.01079044	-0.03126184	-0.01589792	-0.01368894	0.01900959	0.03414488	-0.008571734	-0.005032017
2211_215290320	2211_215290320	0.02449506	0.2312213	0.003167828	-0.02432444	-0.01397842	-0.01520369	0.02085745	0.03411981	-0.005994186	-0.0080098
2212_215298710	2212_215298710	0.02574108	0.2345021	0.007049255	-0.03072266	-0.00980845	-0.01251298	0.01926964	0.03489826	-0.01165385	-0.009096349
2213_1102059071	2213_1102059071	0.02447749	0.2264146	0.008748701	-0.03080943	-0.006000022	-0.01431062	0.02329166	0.03713821	-0.01017014	-0.01160169
2214_215293340	2214_215293340	0.02610835	0.2317923	0.007987166	-0.02890949	-0.01197766	-0.01489932	0.01951359	0.0331031	-0.01066651	-0.01225564
2215_1153942924	2215_1153942924	0.02670168	0.2259444	0.008401363	-0.02801636	-0.003764769	-0.0127294	0.02140928	0.0344513	-0.01170998	-0.008593356
2216_1071557655	2216_1071557655	0.0305163	0.2313162	0.009193782	-0.02521564	-0.007116529	-0.01651006	0.01712347	0.02999703	-0.01273312	-0.008426045
2217_1141390041	2217_1141390041	0.02394285	0.2284718	0.003422972	-0.02538981	-0.01300315	-0.01232793	0.02214506	0.03464914	-0.00583239	-0.006582984
2218_HCSC09	2218_HCSC09	0.02258488	0.2304244	0.000549058	-0.02792652	-0.01220255	-0.01203338	0.02252135	0.0286581	-0.006832447	-0.006614987
2219_EA4134	2219_EA4134	0.02300737	0.2327829	0.007702509	-0.02664045	-0.007450931	-0.006746161	0.01961906	0.03036238	-0.008812432	-0.01030964
2220_ARC606	2220_ARC606	0.0260313	0.2285582	0.01109871	-0.02858268	-0.009436166	-0.01187114	0.0174976	0.03083421	-0.01005876	-0.009550604
2221_708	2221_708	0.02628708	0.2259618	0.009371655	-0.0277903	-0.01138896	-0.01139173	0.02200847	0.03539271	-0.01086498	-0.01201722
2222_420	2222_420	0.02913124	0.2334455	0.004027697	-0.02924252	-0.00923864	-0.01161137	0.02083824	0.03181088	-0.008266549	-0.006067992
2223_612	2223_612	0.02544523	0.2330728	0.001277832	-0.03215726	-0.0101998	-0.01212488	0.02001376	0.03486775	-0.009277508	-0.008590677
2224_804	2224_804	0.02417195	0.2259312	0.006255285	-0.0273916	-0.01200547	-0.0143819	0.01686031	0.03441489	-0.006379209	-0.00962962
2225_516	2225_516	0.02257066	0.2338824	0.007612057	-0.02641317	-0.008758538	-0.0101796	0.01817891	0.02962055	-0.01033002	-0.01113749
2226_900	2226_900	0.02773934	0.2320499	0.005417135	-0.0236418	-0.01157849	-0.01425481	0.02795101	0.03152142	-0.003954519	-0.008345484
2227_132	2227_132	0.03036663	0.2353585	0.008400769	-0.02450041	-0.01100886	-0.0120191	0.02088042	0.03398349	-0.01075896	-0.009348694
2228_228	2228_228	0.02442571	0.2311824	0.005731125	-0.02184003	-0.009305472	-0.01089447	0.01764249	0.03289122	-0.01099154	-0.00920265
2229_324	2229_324	0.02325423	0.2302502	0.009061719	-0.0305276	-0.01267743	-0.01108752	0.01453232	0.03240477	-0.007598145	-0.0087647
2230_36	2230_36	0.02629311	0.2369737	0.01099476	-0.03125037	-0.01189943	-0.01481275	0.02440053	0.03439112	-0.01182808	-0.009990557
2231_215293460	2231_215293460	0.02606031	0.2368121	0.005412047	-0.02503379	-0.003770392	-0.01508697	0.0223161	0.03101739	-0.007203667	-0.009995447
2232_215294210	2232_215294210	0.02605743	0.2328341	0.007486552	-0.02569976	-0.01019106	-0.01353745	0.01933029	0.03302132	-0.004849736	-0.01202088
2233_215294420	2233_215294420	0.02392353	0.2344962	0.009045455	-0.02775606	-0.006383856	-0.006039002	0.01627816	0.02839093	-0.01039151	-0.0108986
2234_215284170	2234_215284170	0.02961671	0.232201	0.005193645	-0.02775313	-0.01237169	-0.01216751	0.02163719	0.03342851	-0.006898529	-0.01173619
2235_215290030	2235_215290030	0.02394112	0.2376205	0.007464081	-0.02690894	-0.009247198	-0.01425554	0.01913775	0.03036016	-0.004242428	-0.002468678
2236_215287820	2236_215287820	0.0288267	0.2310519	0.007663198	-0.02435046	-0.01661825	-0.01194171	0.02286278	0.03412477	-0.007577544	-0.0081092
2237_1085431327	2237_1085431327	0.02330207	0.229666	0.01104998	-0.02384193	-0.008133588	-0.01089941	0.01707819	0.0322494	-0.01187259	-0.0108802
2238_215293940	2238_215293940	0.02681716	0.2357045	0.01004021	-0.02724254	-0.001804862	-0.009111436	0.01613699	0.03205217	-0.01109996	-0.01931463
2239_1141429325	2239_1141429325	0.02148754	0.2314059	0.008904811	-0.02189914	-0.00654869	-0.01208187	0.02240642	0.03359537	-0.01294395	-0.009072293
2240_1116311763	2240_1116311763	0.02633105	0.2314776	0.008686242	-0.024847	-0.004695662	-0.009311189	0.02417518	0.03801036	-0.006667195	-0.007270858
2241_1153918422	2241_1153918422	0.02466114	0.2319039	0.014292	-0.02247648	-0.00913877	-0.01269476	0.01959258	0.03126652	-0.007034597	-0.00711998
2242_EA3782	2242_EA3782	0.0279994	0.2346461	0.01209183	-0.02964149	-0.01380447	-0.01566158	0.02401948	0.03586408	-0.005343274	-0.01437858
2243_972	2243_972	0.02617586	0.2308766	0.005550743	-0.02573958	-0.005776245	-0.01310144	0.02112095	0.0376852	-0.01218166	-0.01125702
2244_ARC657	2244_ARC657	0.02499942	0.2347571	0.008160232	-0.03073733	-0.008084078	-0.009918912	0.01991384	0.03158512	-0.006327703	-0.01197889
2245_924	2245_924	0.02969377	0.2308769	0.00618747	-0.02954721	-0.008830154	-0.01262187	0.02107441	0.0346551	-0.008830502	-0.01352416
2246_732	2246_732	0.02560941	0.2304104	0.008039922	-0.03114137	-0.007267759	-0.0120576	0.02363588	0.02902105	-0.009017707	-0.01031838
2247_540	2247_540	0.02483192	0.2335497	0.008368355	-0.02827396	-0.01120091	-0.01480186	0.02311733	0.03583804	-0.004927461	-0.01135824
2248_444	2248_444	0.02547339	0.2322771	0.01088682	-0.02623416	-0.007825448	-0.01190939	0.01925835	0.03393146	-0.003418188	-0.01659006
2249_828	2249_828	0.02835716	0.2318512	0.01138352	-0.02678363	-0.008894994	-0.01422757	0.02427962	0.03319317	-0.005028013	-0.005720651
2250_636	2250_636	0.02411092	0.2349731	0.006066723	-0.0247118	-0.01559019	-0.0132064	0.0200192	0.03209117	-0.0002703739	-0.005507992
2251_60	2251_60	0.02232473	0.2281043	0.008855197	-0.02925191	-0.006545896	-0.01350199	0.02448449	0.03481934	-0.006648834	-0.01131387
2252_348	2252_348	0.02580842	0.2308742	0.01021932	-0.02632528	-0.007407256	-0.0137937	0.02480984	0.03635732	-0.009033179	-0.006377058
2253_156	2253_156	0.0282879	0.2355324	0.005164955	-0.02589238	-0.01020723	-0.01781511	0.02542998	0.04092377	-0.005951325	-0.007566464
2254_252	2254_252	0.02823694	0.2309685	0.007509989	-0.02786016	-0.0114693	-0.0106287	0.01509374	0.03571529	-0.009611666	-0.009610272
2255_215291880	2255_215291880	0.02522848	0.2312851	0.005958981	-0.02651135	-0.01288554	-0.01331986	0.02100585	0.03712753	-0.003984124	-0.009595333
2256_215284590	2256_215284590	0.02607601	0.2309189	0.005590405	-0.0263675	-0.009449259	-0.01649257	0.01796787	0.03308715	-0.005898219	-0.01124728
2257_215298920	2257_215298920	0.02319433	0.2338263	0.006029239	-0.02793394	-0.0109753	-0.00991714	0.02729429	0.03556335	-0.01070511	-0.009302616
2258_215287160	2258_215287160	0.02635639	0.2355695	0.004028993	-0.02751434	-0.01215041	-0.01337215	0.02330317	0.03380247	-0.005997655	-0.01723054
2259_215292950	2259_215292950	0.02520749	0.2260238	0.001940845	-0.02411005	-0.01170866	-0.01101261	0.02407676	0.0328638	-0.006117506	-0.006438415
2260_215294460	2260_215294460	0.02982103	0.2351745	0.006458328	-0.03013409	-0.006004428	-0.01485433	0.02266258	0.02802754	-0.004186271	-0.01114304
2261_215298260	2261_215298260	0.02561695	0.2323973	0.006551586	-0.0250398	-0.008825728	-0.012158	0.02294007	0.03270041	-0.004940663	-0.01280805
2262_1031491445	2262_1031491445	0.02376727	0.2281173	0.006886882	-0.03071192	-0.01559135	-0.01073562	0.01768059	0.03297131	-0.005381434	-0.01170704
2263_1095890574	2263_1095890574	0.02839452	0.2343908	0.007807212	-0.02892006	-0.007931751	-0.01152031	0.01919251	0.02695211	-0.01116384	-0.002211131
2264_1150205394	2264_1150205394	0.0254179	0.2282792	0.004892368	-0.02555161	-0.00835559	-0.006535732	0.01930487	0.03134509	-0.00950445	-0.008194376
2265_1131619934	2265_1131619934	0.02539061	0.2306687	0.006958046	-0.02879502	-0.01678166	-0.01192039	0.01855358	0.03391029	-0.01188187	-0.01395543
2266_1039	2266_1039	0.02697503	0.2370657	0.007517477	-0.02919743	-0.007784374	-0.00959674	0.02237843	0.03137133	-0.008239058	-0.01093225
2267_1008	2267_1008	0.02781403	0.2267026	0.0005329391	-0.02816711	-0.0113031	-0.01283865	0.02194777	0.03181544	-0.006341316	-0.01088286
2268_ARC764	2268_ARC764	0.02377765	0.2313263	0.004003017	-0.02998442	-0.005820976	-0.01449571	0.02022581	0.03137871	-0.008701259	-0.007877002
2269_960	2269_960	0.02476925	0.2313131	0.008024198	-0.02611404	-0.01077412	-0.01259874	0.02004106	0.03531085	-0.006518066	-0.01137043
2270_576	2270_576	0.02575623	0.230424	0.007749232	-0.02573197	-0.009625482	-0.01236714	0.02083273	0.0364839	-0.0115207	-0.009935239
2271_768	2271_768	0.02359967	0.2297752	0.003519527	-0.02432657	-0.01336205	-0.01490411	0.02463038	0.03576603	-0.009157514	-0.0108625
2272_864	2272_864	0.02418296	0.2350705	0.007784653	-0.02863325	-0.01118315	-0.0105335	0.01639083	0.03302669	-0.009121349	-0.00904716
2273_480	2273_480	0.02535059	0.2312485	0.007380658	-0.02552478	-0.009729352	-0.01305146	0.02181609	0.03521112	-0.003505331	-0.009758911
2274_672	2274_672	0.02771415	0.2401017	0.008045726	-0.02548497	-0.01770351	-0.01459209	0.01948282	0.03612618	-0.008844024	-0.008818142
2275_384	2275_384	0.02713902	0.2284196	0.002843336	-0.026991	-0.01199912	-0.01673726	0.02153722	0.03490408	-0.008213642	-0.01175366
2276_96	2276_96	0.0261694	0.2313235	0.003359632	-0.02829018	-0.007825162	-0.01168694	0.02057756	0.03553397	-0.007175062	-0.01091256
2277_192	2277_192	0.02410909	0.2266469	0.005609555	-0.02363669	-0.01244232	-0.01186156	0.02264198	0.0311159	-0.009668557	-0.01352899
2278_288	2278_288	0.02638309	0.2275187	0.009823042	-0.0293326	-0.008098911	-0.01285851	0.0257944	0.0393103	-0.004927433	-0.01461708
2279_215285510	2279_215285510	0.02548837	0.234084	0.006955015	-0.02728588	-0.007443799	-0.01222782	0.02209974	0.03315407	-0.01060534	-0.01029646
2280_215297890	2280_215297890	0.02653931	0.2324957	0.01002385	-0.02684833	-0.01442504	-0.01251028	0.02125641	0.0347974	-0.01140693	-0.006383389
2281_215293840	2281_215293840	0.02110134	0.2332814	0.01021616	-0.02992625	-0.01005477	-0.009880633	0.02160269	0.03220709	-0.008608438	-0.009758397
2282_215290140	2282_215290140	0.02777514	0.2335709	0.007482557	-0.02714778	-0.01396917	-0.008669094	0.0204028	0.03573566	-0.008853492	-0.00814018
2283_215292320	2283_215292320	0.02145274	0.2294577	0.01124798	-0.02370079	-0.008678492	-0.01455915	0.02115402	0.03524429	-0.009435483	-0.01494936
2284_215288590	2284_215288590	0.03238745	0.2227808	0.01161089	-0.02498453	-0.01085276	-0.01301907	0.01813968	0.03279529	-0.01367768	-0.009488386
2285_1031492813	2285_1031492813	0.02131504	0.2329405	0.006120025	-0.02686188	-0.009476814	-0.01204706	0.02188532	0.03436841	-0.01172668	-0.01138327
2287_1137891680	2287_1137891680	0.02314646	0.230644	0.00486951	-0.02565513	-0.01974525	-0.01412217	0.01925456	0.03657095	-0.004906252	-0.01026387
2288_1150144387	2288_1150144387	0.02689734	0.2265475	0.007302198	-0.02377119	-0.008899686	-0.01281584	0.02515776	0.03805275	-0.006851528	-0.008608119
2289_1095885930	2289_1095885930	0.02538543	0.2281896	0.005177311	-0.02632578	-0.01124207	-0.009545383	0.02324496	0.03587381	-0.006977187	-0.009117053
2290_1071560246	2290_1071560246	0.02228762	0.2305057	0.004548461	-0.03008632	-0.007388704	-0.01323556	0.02204691	0.03589576	-0.00962451	-0.008452767
2291_ARC839	2291_ARC839	0.02525121	0.2292016	0.007947914	-0.02776299	-0.008188266	-0.01164385	0.01941347	0.03330708	-0.006554154	-0.01354626
2292_1020	2292_1020	0.02328821	0.2300759	0.004334121	-0.02701998	-0.005952973	-0.01378985	0.02184865	0.03258706	-0.006960007	-0.007856373
2293_ARC581	2293_ARC581	0.02845711	0.232272	0.008553777	-0.03112208	-0.01346437	-0.01635008	0.02279702	0.03122875	-0.009028168	-0.01382485
2294_600	2294_600	0.02693863	0.2292867	0.0088007	-0.02220006	-0.01590757	-0.01338383	0.01933483	0.03424894	-0.008753588	-0.009362668
2295_792	2295_792	0.02446635	0.2295781	0.009673276	-0.02899079	-0.006641026	-0.01281944	0.02297253	0.03540982	-0.006653211	-0.007841804
2296_888	2296_888	0.02507481	0.2360727	0.007016544	-0.0279926	-0.01051555	-0.01455115	0.02442655	0.03623664	-0.01099477	-0.008554271
2297_696	2297_696	0.02505423	0.2351791	0.004318829	-0.02448132	-0.008651032	-0.01155078	0.02151518	0.03712247	-0.003846887	-0.01163194
2298_408	2298_408	0.02869954	0.2302743	0.01170852	-0.02589682	-0.01130533	-0.01608628	0.02415578	0.0380686	-0.009654993	-0.0116672
2299_504	2299_504	0.02656456	0.2302461	0.006375444	-0.03138799	-0.007644713	-0.01120002	0.02002462	0.03692974	-0.01019519	-0.00820984
2300_312	2300_312	0.02318158	0.2347926	0.007541948	-0.0287227	-0.01350475	-0.01516402	0.02358306	0.03659276	-0.002931109	-0.005284564
2301_24	2301_24	0.02465599	0.2351109	0.008410005	-0.02694452	-0.00929564	-0.01368721	0.02256569	0.02990082	-0.005658289	-0.00675217
2302_120	2302_120	0.02246306	0.2308861	0.008151509	-0.02636019	-0.004783837	-0.007835557	0.01820771	0.03528944	-0.001485818	-0.007694797
2304_215285540	2304_215285540	0.02226162	0.2330352	0.007526726	-0.02723156	-0.01152722	-0.0171722	0.02336188	0.0353137	-0.005841807	-0.01322156
2305_215287450	2305_215287450	0.02664815	0.2335963	0.01200181	-0.02290382	-0.01256553	-0.01148669	0.0226803	0.0375581	-0.009037888	-0.002548448
2306_215294570	2306_215294570	0.02605374	0.2361753	0.008647267	-0.02374769	-0.01055031	-0.01126162	0.02333856	0.03129005	-0.007715163	-0.007359625
2307_215291870	2307_215291870	0.0246664	0.2332813	0.007193607	-0.02850054	-0.01056795	-0.01094228	0.01977316	0.03444472	-0.005278539	-0.007830195
2308_215284990	2308_215284990	0.0266831	0.2328515	0.005283545	-0.03090461	-0.01184716	-0.01169555	0.02616774	0.03216979	-0.007600004	-0.01357008
2309_215298910	2309_215298910	0.02919882	0.2363814	0.009040438	-0.02777135	-0.008892137	-0.01237732	0.02367793	0.03671962	-0.01150355	-0.01065539
2310_1109608650	2310_1109608650	0.0262928	0.2323684	0.002750833	-0.0246992	-0.006013138	-0.008202236	0.02048408	0.037656	-0.006980763	-0.008173028
2311_215298400	2311_215298400	0.02173691	0.2288581	0.002202004	-0.02612131	-0.009832539	-0.01291132	0.01955933	0.0327795	-0.01373094	-0.01046669
2312_1153941305	2312_1153941305	0.028928	0.2291507	0.01120329	-0.02353814	-0.01298084	-0.009724649	0.02388795	0.03216554	-0.008587389	-0.009413747
2313_1085464015	2313_1085464015	0.02740401	0.2306405	0.004714113	-0.02997852	-0.009643813	-0.009528622	0.01872544	0.03273548	-0.009597927	-0.009617148
2314_1141431504	2314_1141431504	0.02248973	0.2269473	0.005472863	-0.02644648	-0.01074826	-0.008282357	0.0199622	0.02915157	-0.003537662	-0.009027498
2315_1011	2315_1011	0.02559698	0.2340724	0.008761055	-0.0308634	-0.01112945	-0.01217015	0.02563723	0.03007848	-0.01216397	-0.005395482
2316_1026	2316_1026	0.02737951	0.2326688	0.01186069	-0.02949608	-0.01074894	-0.01153512	0.0220498	0.03312586	-0.01247554	-0.0102388
2317_ARC630	2317_ARC630	0.02722158	0.2336311	0.006106685	-0.02770603	-0.004728281	-0.01150809	0.02071373	0.03511679	-0.01334935	-0.01045037
2318_720	2318_720	0.02649757	0.2309107	0.007918626	-0.02567147	-0.009772281	-0.01357721	0.02143893	0.03193074	-0.009224915	-0.01452868
2319_432	2319_432	0.02676835	0.2302046	0.004366603	-0.02579482	-0.01684867	-0.01199079	0.02295169	0.03447843	-0.008588755	-0.002516163
2320_624	2320_624	0.02963824	0.2264875	0.005494078	-0.02579079	-0.009178879	-0.01665861	0.01747483	0.03476978	-0.008403853	-0.01288587
2321_816	2321_816	0.03151172	0.2333775	0.005402363	-0.02526499	-0.01237201	-0.01059727	0.01968946	0.03665396	-0.01004232	-0.01425187
2322_528	2322_528	0.02772113	0.2261751	0.00722568	-0.02809336	-0.009270002	-0.01078508	0.01799357	0.03284134	-0.004906181	-0.01353856
2324_144	2324_144	0.03329856	0.2305728	0.006262525	-0.02968081	-0.01270376	-0.01340688	0.01957989	0.03590379	-0.009683802	-0.01070808
2325_240	2325_240	0.02689602	0.2336389	0.006956417	-0.03066356	-0.01264572	-0.01468836	0.02456213	0.03728755	-0.007133167	-0.01069067
2326_336	2326_336	0.0244412	0.2325639	0.007399247	-0.03249296	-0.01194743	-0.01103515	0.02346338	0.03210488	-0.008734832	-0.01110929
2327_48	2327_48	0.02425345	0.2358535	0.005883326	-0.02718586	-0.01149647	-0.01485975	0.02157006	0.03258602	-0.008397219	-0.01060073
2328_215293850	2328_215293850	0.02441082	0.234868	0.005258234	-0.0263692	-0.0152785	-0.01368605	0.02029743	0.02888967	-0.002765354	-0.007182712
2329_215297810	2329_215297810	0.030798	0.2333036	0.01121116	-0.03049599	-0.00936075	-0.01131268	0.01672562	0.03421723	-0.006043389	-0.007389733
2330_215287110	2330_215287110	0.02980047	0.2364479	0.009388797	-0.02657526	-0.009534093	-0.01175674	0.01833657	0.02864431	-0.005032223	-0.01051276
2331_215287060	2331_215287060	0.02588242	0.2345508	0.006003468	-0.03289688	-0.01491877	-0.01444541	0.01634027	0.03127218	-0.01182378	-0.008731752
2332_215284530	2332_215284530	0.03069139	0.2322452	0.009143813	-0.02634305	-0.005987734	-0.01112875	0.01868533	0.03474363	-0.01171755	-0.01085061
2333_215289590	2333_215289590	0.03071457	0.2359265	0.009595005	-0.02939061	-0.007860255	-0.0164209	0.01987058	0.03179485	-0.005832907	-0.01019866
2334_1085433428	2334_1085433428	0.02377766	0.2322314	0.00954152	-0.02590914	-0.0100536	-0.01493876	0.02131018	0.03238798	-0.00734134	-0.008916613
2335_215299550	2335_215299550	0.02477509	0.2304471	0.005473583	-0.02476696	-0.008012133	-0.01024609	0.02329245	0.02972275	-0.007890104	-0.01170025
2336_1150149773	2336_1150149773	0.02806431	0.2281023	0.01318742	-0.0294306	-0.01143245	-0.01040666	0.01880766	0.03365244	-0.005827218	-0.009875685
2337_1125321278	2337_1125321278	0.02717656	0.2303924	0.006648157	-0.02975606	-0.0106993	-0.0102701	0.02332057	0.03205519	-0.008708802	-0.01117473
2338_1150148464	2338_1150148464	0.02668272	0.227837	0.01145628	-0.02254556	-0.009289398	-0.01220491	0.01849771	0.03012398	-0.0078245	-0.0148965
2339_1016	2339_1016	0.0260025	0.2340895	0.007230939	-0.03196126	-0.001315873	-0.0106328	0.01905724	0.03692819	-0.003341991	-0.005854294
2340_984	2340_984	0.02943594	0.2350125	0.009415911	-0.02536203	-0.008303094	-0.01154287	0.02112002	0.03077769	-0.004167564	-0.0106022
2341_ARC690	2341_ARC690	0.02804284	0.2328896	0.005816894	-0.02818554	-0.01236316	-0.01139398	0.02017038	0.03319553	-0.007658738	-0.01002906
2342_936	2342_936	0.0281505	0.2284429	0.006845012	-0.02648313	-0.00657477	-0.01083952	0.01989471	0.03289548	-0.009978144	-0.007161623
2343_744	2343_744	0.02856017	0.2369176	0.008840373	-0.02775171	-0.01070838	-0.01011875	0.02046386	0.03273777	-0.00969664	-0.01413555
2345_456	2345_456	0.0267284	0.230954	0.009547864	-0.02608909	-0.01463654	-0.01474106	0.02316835	0.03607993	-0.007487448	-0.01036342
2346_840	2346_840	0.02692904	0.2353693	0.00491158	-0.02761543	-0.001790692	-0.01005804	0.0228363	0.03423317	-0.005407108	-0.01189882
2347_648	2347_648	0.02585446	0.2354629	0.007145552	-0.03007397	-0.007236317	-0.01180751	0.02056536	0.03493172	-0.009113452	-0.00583187
2348_72	2348_72	0.02468467	0.2362042	0.003280487	-0.03257445	-0.009862754	-0.009562401	0.01535663	0.0331746	-0.007996687	-0.009717715
2349_360	2349_360	0.02534892	0.2309409	0.005465549	-0.02976511	-0.009181645	-0.01126382	0.02157833	0.03026673	-0.006855104	-0.007339123
2350_168	2350_168	0.0322736	0.2306507	0.004416704	-0.02390594	-0.004707667	-0.01076862	0.02144768	0.03287973	-0.006741984	-0.004806628
2351_264	2351_264	0.02777982	0.2285597	0.006087	-0.02340427	-0.01405151	-0.01502995	0.01769449	0.03480308	-0.005117309	-0.003537975
BHAM2009001_BHAM2009001	BHAM2009001_BHAM2009001	0.02144287	0.2097403	0.006009807	-0.02486051	-0.006669474	-0.01393218	0.01569081	0.02925463	-0.006833843	-0.006550941
BHAM2009002_BHAM2009002	BHAM2009002_BHAM2009002	0.01681615	0.2103613	0.00920046	-0.02910177	-0.005474713	-0.009565774	0.01693504	0.03010885	-0.004103978	-0.01100511
BHAM2009003_BHAM2009003	BHAM2009003_BHAM2009003	0.02066729	0.2131058	0.006552782	-0.02916167	-0.01016957	-0.01204675	0.01916488	0.03612815	-0.006262373	-0.006090712
BHAM2009004_BHAM2009004	BHAM2009004_BHAM2009004	0.01685141	0.2146099	0.00713725	-0.0234161	-0.005673308	-0.0141025	0.01424212	0.02884332	-0.005862563	-0.00602075
BHAM2009005_BHAM2009005	BHAM2009005_BHAM2009005	0.01977068	0.214589	0.008562194	-0.02514161	-0.009381207	-0.01287671	0.01559561	0.0345268	-0.009945127	-0.007745419
BHAM2009006_BHAM2009006	BHAM2009006_BHAM2009006	0.02084751	0.2166987	0.008050038	-0.02702917	-0.008019011	-0.009423734	0.01565004	0.03223072	-0.009330783	-0.01156705
BHAM2009007_BHAM2009007	BHAM2009007_BHAM2009007	0.01618617	0.2170191	0.007447161	-0.02206701	-0.005922681	-0.01116582	0.0186194	0.02826622	-0.008732801	-0.008137172
BHAM2010003_BHAM2010003	BHAM2010003_BHAM2010003	0.02030488	0.2125344	0.003521807	-0.02918923	-0.009203892	-0.01038003	0.01612993	0.02737672	-0.005912754	-0.01293824
BHAM2010005_BHAM2010005	BHAM2010005_BHAM2010005	0.01264035	0.2118436	0.003633421	-0.02570654	-0.008004529	-0.01192935	0.01861359	0.03072229	-0.003502894	-0.009435956
BHAM2010009_BHAM2010009	BHAM2010009_BHAM2010009	0.0229767	0.2160857	0.00336162	-0.02453898	-0.01246211	-0.008945043	0.02086051	0.02656197	-0.002786709	-0.0137431
BHAM2010011_BHAM2010011	BHAM2010011_BHAM2010011	0.02206655	0.2108778	0.003926909	-0.02567098	-0.0130698	-0.01067269	0.018464	0.02967256	-0.006484616	-0.01179476
BHAM2010012_BHAM2010012	BHAM2010012_BHAM2010012	0.01198129	0.1883004	0.005675359	-0.0221694	-0.009035216	-0.01006897	0.01713108	0.02686338	-0.007356723	-0.004900851
BHAM2010025_BHAM2010025	BHAM2010025_BHAM2010025	0.02298554	0.2127975	0.009112549	-0.02513807	-0.009662155	-0.01528797	0.01777049	0.02925572	-0.005633294	-0.005067195
BHAM2010026_BHAM2010026	BHAM2010026_BHAM2010026	0.01962272	0.2188595	0.005976551	-0.02226827	-0.01985716	-0.01360616	0.01763653	0.03024551	-0.006302694	-0.009672024
BHAM2010027_BHAM2010027	BHAM2010027_BHAM2010027	0.02405741	0.2110148	0.007042158	-0.03068121	-0.008847446	-0.006995335	0.02291603	0.03278791	-0.006420063	-0.003975978
BHAM2011001_BHAM2011001	BHAM2011001_BHAM2011001	0.01836915	0.2148195	0.007723823	-0.02579814	-0.01556967	-0.0125006	0.0191644	0.0369835	-0.008744064	-0.002654027
BHAM2011002_BHAM2011002	BHAM2011002_BHAM2011002	0.01827776	0.2144922	0.00727222	-0.02058093	-0.00920565	-0.01087086	0.02561789	0.02513693	-0.00652949	-0.01247531
D-12945-1_D-12945-1	D-12945-1_D-12945-1	0.02609719	0.232717	0.007443243	-0.02616506	-0.01126772	-0.01153279	0.02286708	0.03114279	-0.005079212	-0.01121979
D-21657-1_D-21657-1	D-21657-1_D-21657-1	0.02840282	0.2331323	0.003333914	-0.02625617	-0.01221051	-0.01505105	0.01528711	0.02991741	-0.009071639	-0.01230192
D-21658-1_D-21658-1	D-21658-1_D-21658-1	0.03129361	0.2333163	0.01014374	-0.02550554	-0.01496791	-0.01773773	0.02446853	0.03644846	-0.007741665	-0.00780936
D-21659-1_D-21659-1	D-21659-1_D-21659-1	0.04237461	0.2671682	0.01430466	-0.0308254	-0.010629	-0.01221702	0.02986038	0.03503395	-0.00848675	-0.009365497
D-21660-1_D-21660-1	D-21660-1_D-21660-1	0.03168989	0.2430091	0.007058048	-0.02863571	-0.008788552	-0.01153526	0.02502485	0.03193606	-0.01039485	-0.01069318
D-21661-1_D-21661-1	D-21661-1_D-21661-1	0.03072121	0.2413218	0.004292553	-0.02792918	-0.01383941	-0.01023137	0.02442263	0.03703432	-0.01078967	-0.00877785
D-21662-1_D-21662-1	D-21662-1_D-21662-1	0.02790029	0.2337476	0.007967187	-0.02810876	-0.01080572	-0.01228083	0.01856679	0.03340281	-0.00988338	-0.009071914
D-21663-1_D-21663-1	D-21663-1_D-21663-1	0.02877484	0.235649	0.009446104	-0.0281105	-0.01240211	-0.01532911	0.02287872	0.03427586	-0.006683048	-0.0117317
D-21664-1_D-21664-1	D-21664-1_D-21664-1	0.03994065	0.2510053	0.006592012	-0.02807273	-0.008189338	-0.01266223	0.02597802	0.0421379	-0.002339658	0.001426256
D-21665-1_D-21665-1	D-21665-1_D-21665-1	0.02631979	0.2367362	0.005995368	-0.03154605	-0.00458717	-0.01032741	0.01686579	0.03363927	-0.007362414	-0.005136023
